# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:08:03 / 04:25:04
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
1ub41C2C_12      3.70223e-03  1.91880e-01  3.55751e-01  2.03226e-01  0.00000e+00  9.09091e-02  5.17939e-01  7.96409e-01  9.01277e-01  6.21058e-01  9.50000e+01  2.60000e+01  7.50000e+01  7.50000e+01  4.00000e+01  2.20000e+01  3.13294e+00 -1.86585e+01 -4.33548e+00 -8.62941e-01  4.99278e-01  7.78137e-02 -2.42668e-01 -2.74402e-01 -9.30492e-01 -4.43222e-01 -8.21842e-01  3.57952e-01
6l5kA1B1_12      3.69967e-03  3.53910e-01  2.15534e-01  1.80657e-01  1.04167e-01  9.09091e-02  2.66980e-03  4.55678e-03  1.83768e-01  3.73247e-02  9.50000e+01  2.60000e+01  9.20000e+01  8.10000e+01  7.80000e+01  2.20000e+01  5.74841e+00  4.17728e+00  2.48555e+00  7.11695e-01 -6.74584e-01 -1.96025e-01 -2.57880e-01 -5.10444e-01  8.20332e-01 -6.53443e-01 -5.33275e-01 -5.37243e-01
5cro0O0B_21      3.69593e-03  2.10606e-01  2.55462e-01  1.68906e-01  8.51064e-02  4.34783e-02  3.44645e-03  5.15796e-02  3.70384e-01  3.41729e-02  9.50000e+01  2.60000e+01  6.10000e+01  6.00000e+01  5.50000e+01  2.60000e+01  3.76288e+01  1.57441e+01 -8.32814e+00  1.75822e-01  6.21560e-01  7.63380e-01  1.07615e-01 -7.82949e-01  6.12707e-01  9.78522e-01 -2.55764e-02 -2.04549e-01
3dlq1I1R_21      3.68399e-03  6.99538e-01  2.52121e-01  2.39044e-02  2.04545e-01  0.00000e+00  4.85627e-08  0.00000e+00  1.51577e-01  1.41707e-02  9.50000e+01  2.60000e+01  2.01000e+02  1.31000e+02  8.50000e+01  2.50000e+01 -1.66477e+01  1.45164e+01  1.54750e+00  7.31153e-01 -5.94596e-01  3.34471e-01 -6.29856e-01 -7.76702e-01 -3.89460e-03  2.62100e-01 -2.07821e-01 -9.42398e-01
4io9Q1V1_12      3.67847e-03  3.67237e-01  1.59881e-01  2.46127e-01  6.66667e-02  0.00000e+00  1.08542e-01  2.21795e-01  3.85442e-01  1.40966e-01  9.50000e+01  2.60000e+01  9.30000e+01  6.60000e+01  6.70000e+01  2.30000e+01  3.11490e+00  8.60627e+00 -6.01929e+00 -5.13278e-01  4.79206e-01  7.11974e-01  4.49080e-01 -5.56983e-01  6.98639e-01  7.31350e-01  6.78329e-01  7.06850e-02
6emjB1L1_21      3.67428e-03  5.93601e-01  2.97267e-01  3.38798e-02  8.69565e-02  2.85714e-01  0.00000e+00  0.00000e+00  1.53393e-01  1.30722e-02  9.50000e+01  2.60000e+01  2.11000e+02  2.13000e+02  8.70000e+01  2.50000e+01 -1.53065e+01 -2.59029e+01 -8.16226e+00  2.32734e-01 -9.48227e-01  2.16102e-01  5.34964e-01 -6.07468e-02 -8.42688e-01  8.12187e-01  3.11729e-01  4.93130e-01
6kgiB1B2_12      3.67108e-03  2.87521e-01  3.08532e-01  2.47143e-01  8.33333e-02  0.00000e+00  3.30806e-02  1.74885e-01  3.18676e-01  1.19591e-01  9.50000e+01  2.60000e+01  8.60000e+01  8.60000e+01  6.00000e+01  2.60000e+01 -1.27504e+00 -8.33884e-01 -2.31119e+00 -4.83664e-01 -8.70700e-01  8.91694e-02 -5.58339e-01  3.85389e-01  7.34665e-01 -6.74037e-01  3.05544e-01 -6.72545e-01
6s92A1A2_12      3.66465e-03  6.16280e-01  3.17625e-01  1.35006e-01  1.02041e-01  4.76190e-02  1.76910e-03  7.50005e-02  1.25333e-01  3.28571e-02  9.50000e+01  2.60000e+01  1.01000e+02  1.01000e+02  8.80000e+01  2.30000e+01 -7.93470e+00  2.18352e+01  8.98767e+00 -3.56594e-02  2.07181e-01 -9.77653e-01 -1.21578e-01  9.70109e-01  2.10016e-01  9.91941e-01  1.26350e-01 -9.40488e-03
1nqd0A0B_21      3.65412e-03  4.51055e-01  2.47077e-01  1.27078e-01  1.25000e-01  1.90476e-01  2.14206e-04  7.89884e-03  1.62345e-01  3.02937e-02  9.50000e+01  2.60000e+01  1.14000e+02  1.11000e+02  8.30000e+01  2.30000e+01 -1.07170e+01  4.86181e+00  1.75412e+01 -1.97782e-02 -2.03764e-01 -9.78820e-01  9.45920e-01 -3.20875e-01  4.76841e-02 -3.23795e-01 -9.24943e-01  1.99091e-01
2d0n0A0C_12      3.65189e-03  2.42929e-01  3.01742e-01  2.05323e-01  1.35135e-01  1.50000e-01  1.32969e-02  1.52652e-01  3.77745e-01  8.74267e-02  9.50000e+01  2.60000e+01  5.90000e+01  5.60000e+01  5.50000e+01  2.60000e+01  7.60792e+00 -3.98365e+00 -5.93016e+00  4.65491e-01 -7.69873e-01 -4.36593e-01 -4.78834e-01 -6.33933e-01  6.07327e-01 -7.44336e-01 -7.36498e-02 -6.63732e-01
6u55A1B1_12      3.64177e-03  5.88721e-01  3.08260e-01  4.40165e-02  8.33333e-02  7.14286e-02  5.26260e-09  0.00000e+00  1.65621e-01  1.19430e-02  9.50000e+01  2.60000e+01  1.16000e+02  1.01000e+02  8.80000e+01  2.60000e+01 -9.05455e+00  1.45345e+01  3.79425e+01 -3.48058e-01 -8.30191e-01 -4.35474e-01  7.43049e-01 -5.27536e-01  4.11806e-01 -5.71606e-01 -1.80246e-01  8.00486e-01
6vgrA1D1_21      3.63745e-03  5.74282e-01  2.48664e-01  8.59375e-02  0.00000e+00  0.00000e+00  1.42988e-05  0.00000e+00  1.73794e-01  2.18957e-02  9.50000e+01  2.60000e+01  2.14000e+02  3.50000e+02  8.80000e+01  2.60000e+01 -2.31628e+00  4.01533e+01  1.14706e+01  5.38582e-01  8.14038e-02  8.38631e-01 -7.49876e-01  5.00170e-01  4.33031e-01 -3.84208e-01 -8.62092e-01  3.30425e-01
6rtkB13C4_12     3.63160e-03  4.76180e-01  2.08805e-01  1.27932e-01  5.12821e-02  2.00000e-01  1.80850e-04  0.00000e+00  1.69461e-01  2.02059e-02  9.50000e+01  2.60000e+01  1.39000e+02  1.41000e+02  9.40000e+01  2.40000e+01  1.09316e+01  7.18606e+00  1.12799e+01 -1.39757e-01  7.89481e-01  5.97652e-01  5.19279e-01  5.72354e-01 -6.34634e-01 -8.43100e-01  2.21653e-01 -4.89951e-01
6lmhA1B1_12      3.63009e-03  2.62262e-01  2.35136e-01  1.69255e-01  3.84615e-02  4.00000e-02  4.47445e-01  4.93873e-01  5.90885e-01  4.35672e-01  9.50000e+01  2.60000e+01  9.90000e+01  9.90000e+01  7.30000e+01  2.50000e+01 -3.08155e+00  1.79323e+01  1.71738e+00  2.32450e-01 -8.60483e-01  4.53360e-01  1.85135e-01  4.96752e-01  8.47917e-01 -9.54826e-01 -1.13165e-01  2.74776e-01
1wmx0A0B_12      3.62993e-03  5.01907e-01  2.59521e-01  1.06624e-01  9.67742e-02  5.88235e-02  1.51066e-04  0.00000e+00  1.61979e-01  2.04302e-02  9.50000e+01  2.60000e+01  1.73000e+02  1.95000e+02  9.50000e+01  2.30000e+01  9.11890e+00 -2.80933e+01  9.49917e+00  6.28250e-01 -4.83459e-01  6.09565e-01 -9.60957e-02 -8.25711e-01 -5.55847e-01  7.72054e-01  2.90635e-01 -5.65211e-01
2jlp1C1D_21      3.59112e-03  6.29153e-01  2.96869e-01  2.60782e-02  8.33333e-02  1.25000e-01  5.69387e-10  0.00000e+00  1.59025e-01  1.37621e-02  9.50000e+01  2.60000e+01  1.69000e+02  1.67000e+02  9.30000e+01  2.60000e+01 -1.75030e+01 -2.30552e+01 -2.84138e+00 -9.08487e-01  3.98635e-01 -1.25468e-01 -3.97753e-01 -9.16895e-01 -3.31027e-02 -1.28237e-01  1.98319e-02  9.91545e-01
4z6aH1T1_21      3.58638e-03  6.74073e-01  3.06536e-01  2.05761e-02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  9.50000e+01  2.60000e+01  2.01000e+02  2.49000e+02  8.60000e+01  2.60000e+01 -7.63347e+00 -2.71229e+01  3.37932e+01 -9.75901e-01  1.47279e-01  1.61015e-01 -2.17962e-01 -6.93328e-01 -6.86869e-01  1.04746e-02 -7.05411e-01  7.08721e-01
2vwe1A1E_21      3.58468e-03  5.95590e-01  3.37993e-01  9.34066e-02  2.38095e-02  0.00000e+00  3.73597e-04  3.50999e-02  1.43019e-01  1.05535e-02  9.50000e+01  2.60000e+01  2.19000e+02  9.70000e+01  8.80000e+01  2.60000e+01 -5.57925e-01  4.52661e+01 -1.45673e+01  9.06324e-01 -8.33420e-02  4.14284e-01 -4.17721e-01 -3.24977e-01  8.48468e-01  6.39197e-02 -9.42042e-01 -3.29348e-01
3c571A1B_12      3.58201e-03  1.86638e-01  1.72622e-01  1.11013e-01  8.33333e-02  0.00000e+00  4.61413e-01  5.68309e-01  9.15453e-01  3.93222e-01  9.50000e+01  2.60000e+01  5.10000e+01  4.90000e+01  3.90000e+01  1.30000e+01  8.86350e-01 -7.53732e+00  6.68244e-01 -7.35209e-01 -6.76962e-01  3.45109e-02  9.69058e-02 -1.55361e-01 -9.83093e-01  6.70878e-01 -7.19434e-01  1.79824e-01
3eo11B1C_12      3.57191e-03  6.04123e-01  2.59879e-01  7.25275e-02  7.14286e-02  0.00000e+00  5.26952e-12  0.00000e+00  1.52628e-01  1.33895e-02  9.50000e+01  2.60000e+01  2.16000e+02  1.12000e+02  8.70000e+01  2.20000e+01  1.02106e+01  2.54772e+01  3.27726e+01  2.11229e-01 -9.66536e-01  1.45568e-01  9.55075e-01  2.35768e-01  1.79571e-01 -2.07882e-01  1.01097e-01  9.72915e-01
5hokA1D2_21      3.57095e-03  2.80858e-01  2.86704e-01  2.30254e-01  2.70270e-02  4.16667e-02  2.12437e-02  3.04402e-02  1.49799e-01  3.86589e-02  9.50000e+01  2.60000e+01  8.40000e+01  8.30000e+01  5.90000e+01  2.50000e+01 -9.86495e+00 -1.65098e+01 -1.58126e+01  7.25673e-01 -1.20695e-01 -6.77371e-01 -6.81281e-01  1.15993e-02 -7.31930e-01  9.61970e-02  9.92622e-01 -7.38097e-02
3mlx1L1H_21      3.56363e-03  6.01974e-01  2.98600e-01  7.48156e-02  1.19403e-01  1.57895e-01  4.36378e-03  8.54698e-02  2.30810e-01  3.05489e-02  9.50000e+01  2.60000e+01  2.28000e+02  2.11000e+02  8.70000e+01  2.30000e+01 -7.49853e+00  3.29034e+00  2.52508e-01 -9.24083e-01 -3.81886e-01 -1.53209e-02 -3.32342e-01  7.83110e-01  5.25630e-01 -1.88733e-01  4.90817e-01 -8.50575e-01
5xs4B11C3_21     3.56003e-03  4.89435e-01  2.51133e-01  1.02871e-01  7.14286e-02  0.00000e+00  2.59742e-03  2.75120e-02  2.20300e-01  5.64566e-02  9.50000e+01  2.60000e+01  2.10000e+02  2.03000e+02  9.30000e+01  2.60000e+01  1.17047e+01  1.25749e+01 -2.03388e+00  5.09578e-01 -7.39280e-01  4.40222e-01 -8.07900e-01 -5.87126e-01 -5.07975e-02  2.96019e-01 -3.29770e-01 -8.96451e-01
5hi4A1H1_21      3.55703e-03  5.87955e-01  2.98047e-01  3.31754e-02  1.02564e-01  2.00000e-01  2.76920e-13  0.00000e+00  1.59864e-01  1.28758e-02  9.50000e+01  2.60000e+01  2.20000e+02  8.90000e+01  8.70000e+01  2.40000e+01  2.09728e+01  4.16868e+01  1.79497e+01 -2.78959e-01  8.63081e-01  4.21038e-01 -2.28082e-01 -4.85444e-01  8.43992e-01  9.32824e-01  1.39408e-01  3.32273e-01
5xnla1o1_12      3.55356e-03  2.82626e-01  2.91182e-01  1.44144e-01  9.25926e-02  5.26316e-02  1.44980e-02  1.95131e-01  5.18280e-01  1.31326e-01  9.50000e+01  2.60000e+01  3.34000e+02  2.48000e+02  7.30000e+01  2.40000e+01  8.17539e+00 -5.04367e+00 -1.35890e+01  2.82191e-01 -7.67159e-01 -5.76052e-01 -9.48314e-01 -3.13907e-01 -4.65045e-02 -1.45150e-01  5.59401e-01 -8.16089e-01
3fm71A1B_21      3.55260e-03  3.99772e-01  2.74622e-01  1.13500e-01  6.15385e-02  4.34783e-02  5.77470e-03  3.43035e-02  2.45055e-01  7.78078e-02  9.50000e+01  2.60000e+01  1.04000e+02  1.03000e+02  7.90000e+01  2.40000e+01  1.52443e+01 -3.26207e+00 -1.05295e+00  1.17158e-01  9.55989e-01  2.68996e-01  9.66526e-01 -4.75043e-02 -2.52132e-01 -2.28257e-01  2.89531e-01 -9.29554e-01
6ppqA1B1_21      3.54367e-03  3.07913e-01  2.85674e-01  1.36541e-01  4.44444e-02  1.17647e-01  1.17156e-03  1.64380e-02  2.44197e-01  4.78030e-02  9.50000e+01  2.60000e+01  9.30000e+01  6.90000e+01  6.00000e+01  2.60000e+01  1.80157e+00  2.38547e+01  7.50274e+00 -1.51743e-01 -7.79514e-01 -6.07727e-01  6.38865e-01 -5.46503e-01  5.41466e-01 -7.54205e-01 -3.06092e-01  5.80932e-01
2atp0A0B_12      3.54065e-03  6.06909e-01  2.95964e-01  2.19227e-01  1.33333e-01  4.34783e-02  2.14312e-01  2.99070e-01  1.33824e-01  2.43218e-01  9.50000e+01  2.60000e+01  1.18000e+02  1.15000e+02  8.80000e+01  2.40000e+01  3.98640e+00 -1.53904e+01  6.71302e+00  1.97829e-01 -4.99572e-01  8.43381e-01  8.38563e-02 -8.48606e-01 -5.22337e-01  9.76643e-01  1.74056e-01 -1.25987e-01
3bdb1A1B_21      3.53040e-03  5.03091e-01  2.47042e-01  1.76578e-01  8.06452e-02  8.33333e-02  6.33610e-02  2.01408e-01  3.20873e-01  1.07823e-01  9.50000e+01  2.60000e+01  1.26000e+02  1.26000e+02  8.40000e+01  2.40000e+01  3.76088e+00  5.00827e+00  6.52519e+00  1.20371e-01  5.95666e-01  7.94162e-01  3.80837e-01 -7.66479e-01  5.17178e-01  9.16774e-01  2.40193e-01 -3.19114e-01
6r35B1C1_12      3.52618e-03  4.34104e-01  2.94323e-01  1.21762e-01  3.70370e-02  0.00000e+00  4.06993e-07  0.00000e+00  1.73693e-01  1.89397e-02  9.50000e+01  2.60000e+01  1.14000e+02  1.14000e+02  7.90000e+01  2.40000e+01  4.12226e+00 -2.36076e+01 -2.45229e+01  5.56268e-01  7.61267e-01  3.33224e-01  2.02507e-01  2.64720e-01 -9.42822e-01 -8.05951e-01  5.91942e-01 -6.90620e-03
2q791A2A_12      3.52585e-03  2.98312e-01  2.45409e-01  2.15976e-01  6.66667e-02  2.00000e-01  1.39374e-03  1.05457e-02  1.46651e-01  1.33400e-02  9.50000e+01  2.60000e+01  7.40000e+01  7.40000e+01  5.70000e+01  2.60000e+01  2.63083e+01  2.06200e+01  1.16559e+01  3.80041e-01 -7.99146e-01  4.65762e-01  7.66594e-01  5.53896e-01  3.24859e-01 -5.17593e-01  2.33591e-01  8.23124e-01
1ha40A0B_12      3.52125e-03  3.85868e-01  2.52907e-01  2.62976e-01  6.81818e-02  1.00000e-01  2.89104e-03  8.94975e-02  1.52337e-01  3.25793e-02  9.50000e+01  2.60000e+01  8.70000e+01  8.70000e+01  6.10000e+01  2.20000e+01  1.77485e+00  1.52168e+01  2.18808e+01  8.54526e-01 -5.12012e-01 -8.73459e-02  3.01421e-01  3.51881e-01  8.86186e-01 -4.23003e-01 -7.83596e-01  4.55023e-01
1i4j0A0B_21      3.52021e-03  3.38067e-01  2.99856e-01  1.65782e-01  7.50000e-02  4.16667e-02  3.25459e-04  7.22938e-03  1.70818e-01  1.94207e-02  9.50000e+01  2.60000e+01  1.10000e+02  1.10000e+02  7.20000e+01  2.40000e+01 -4.83315e+00 -1.09964e+01 -2.96763e+01 -4.40127e-01  8.97527e-01  2.70954e-02  8.97819e-01  4.40356e-01 -2.85680e-03 -1.44957e-02  2.30694e-02 -9.99629e-01
2z341A1B_12      3.51970e-03  6.56898e-01  2.49444e-01  1.24231e-01  9.09091e-02  0.00000e+00  2.84284e-03  6.28890e-02  1.45240e-01  1.51423e-02  9.50000e+01  2.60000e+01  1.55000e+02  1.49000e+02  9.10000e+01  2.40000e+01  1.82857e+01 -1.61564e+00  1.03015e+01 -5.72304e-01  2.95404e-02  8.19509e-01 -5.34201e-01  7.44785e-01 -3.99906e-01 -6.22171e-01 -6.66650e-01 -4.10463e-01
5ob5A1L1_21      3.51312e-03  5.98343e-01  2.96134e-01  2.94118e-02  1.72414e-01  1.25000e-01  1.69486e-10  0.00000e+00  1.56502e-01  1.36034e-02  9.50000e+01  2.60000e+01  2.13000e+02  6.30000e+01  8.70000e+01  2.40000e+01  1.81732e+01  1.29437e+01  1.48354e+01  5.76245e-01  4.27674e-01  6.96445e-01  8.17268e-01 -2.97725e-01 -4.93389e-01 -3.66040e-03  8.53496e-01 -5.21087e-01
6j04A1C2_21      3.49764e-03  3.84714e-01  2.69095e-01  1.34354e-01  1.52174e-01  0.00000e+00  1.09206e-05  0.00000e+00  1.84344e-01  2.58529e-02  9.50000e+01  2.60000e+01  1.20000e+02  1.17000e+02  7.30000e+01  2.60000e+01 -4.00134e+00 -7.00716e+00  3.46765e+01 -7.40627e-01 -6.42788e-01 -1.95690e-01  6.46054e-01 -6.01227e-01 -4.70255e-01  1.84620e-01 -4.74710e-01  8.60561e-01
4g3yL1C1_12      3.48659e-03  5.98027e-01  2.71469e-01  3.92562e-02  3.12500e-02  1.66667e-01  4.53331e-07  0.00000e+00  1.73539e-01  1.19779e-02  9.50000e+01  2.60000e+01  2.14000e+02  1.48000e+02  8.70000e+01  2.60000e+01 -1.23190e+01  2.56649e+01 -7.23617e-01 -1.74461e-01  7.18703e-01  6.73074e-01  9.45971e-01  3.12073e-01 -8.80323e-02 -2.73317e-01  6.21350e-01 -7.34317e-01
6tgyA21A8_12     3.47202e-03  3.31292e-01  2.71628e-01  1.90559e-01  6.06061e-02  0.00000e+00  1.17521e-03  0.00000e+00  1.41246e-01  3.66594e-02  9.50000e+01  2.60000e+01  1.04000e+02  1.04000e+02  7.20000e+01  2.60000e+01 -2.76212e+01 -1.26676e-01  1.25766e+00 -5.80914e-01 -6.26667e-01 -5.19450e-01  7.70085e-01 -6.29837e-01 -1.01367e-01 -2.63645e-01 -4.58906e-01  8.48467e-01
1aoh0A0B_12      3.45673e-03  5.24061e-01  2.72742e-01  8.19165e-02  5.88235e-02  0.00000e+00  8.47273e-07  0.00000e+00  1.75661e-01  2.07512e-02  9.50000e+01  2.60000e+01  1.43000e+02  1.47000e+02  8.70000e+01  2.60000e+01  7.40223e+00 -9.25648e+00  1.52586e+00  9.76524e-01  2.02611e-01 -7.31404e-02  1.94861e-01 -9.75620e-01 -1.00971e-01 -9.18151e-02  8.43480e-02 -9.92197e-01
5wteB11C3_21     3.44024e-03  4.83543e-01  1.98070e-01  6.32035e-02  4.76190e-02  2.00000e-01  3.82525e-04  0.00000e+00  2.49647e-01  3.30887e-02  9.50000e+01  2.60000e+01  2.46000e+02  2.17000e+02  9.50000e+01  2.50000e+01  7.44305e+00 -1.99788e+00 -1.90617e-01  5.88689e-01 -7.98110e-01 -1.28319e-01 -7.70641e-01 -6.02028e-01  2.08985e-01 -2.44045e-01 -2.41396e-02 -9.69464e-01
1kpt0A0B_21      3.43766e-03  3.13191e-01  2.72706e-01  1.83862e-01  9.75610e-02  0.00000e+00  7.89086e-02  2.25395e-01  4.61108e-01  1.06290e-01  9.50000e+01  2.60000e+01  1.05000e+02  1.05000e+02  6.30000e+01  2.20000e+01 -3.65257e+00  1.15215e+00 -8.89026e+00  2.24400e-01 -1.03308e-01 -9.69006e-01 -9.40751e-01 -2.82379e-01 -1.87752e-01 -2.54230e-01  9.53724e-01 -1.60553e-01
3bpj1A1C_12      3.42492e-03  2.18407e-01  1.58819e-01  9.72346e-02  4.00000e-02  4.54545e-02  5.72668e-01  4.10524e-01  5.23280e-01  4.28624e-01  9.50000e+01  2.60000e+01  7.00000e+01  7.30000e+01  5.00000e+01  2.20000e+01  7.18855e+00  1.89963e+01 -2.82211e+00  5.55117e-01 -3.35567e-01  7.61078e-01 -3.19846e-01  7.58535e-01  5.67735e-01 -7.67818e-01 -5.58587e-01  3.13746e-01
4wuuD1E1_21      3.42487e-03  5.98884e-01  2.98092e-01  7.97180e-02  1.61290e-01  1.42857e-01  2.94800e-03  8.90997e-02  2.21389e-01  2.37056e-02  9.50000e+01  2.60000e+01  2.23000e+02  2.12000e+02  8.80000e+01  2.50000e+01 -8.54774e+00  3.57302e+00  4.34967e-01 -8.85742e-01 -4.63684e-01 -2.14154e-02 -3.88208e-01  7.14694e-01  5.81814e-01 -2.54472e-01  5.23650e-01 -8.13040e-01
5xxyH1A1_12      3.41505e-03  6.03759e-01  2.44754e-01  1.75000e-01  7.40741e-02  0.00000e+00  1.06143e-02  7.90380e-02  1.11803e-01  4.48806e-02  9.50000e+01  2.60000e+01  2.08000e+02  9.90000e+01  8.70000e+01  2.40000e+01  5.29715e+00  2.75788e+01  2.77292e+01  1.78992e-01  9.81911e-01 -6.17519e-02 -5.15962e-01  1.47126e-01  8.43882e-01  8.37702e-01 -1.19186e-01  5.32963e-01
6cx8E1F1_21      3.39848e-03  3.32659e-01  3.22413e-01  9.92366e-02  6.25000e-02  8.33333e-02  4.67957e-03  2.00214e-02  2.36841e-01  7.85945e-02  9.50000e+01  2.60000e+01  1.69000e+02  1.70000e+02  6.60000e+01  2.40000e+01  1.23724e+01 -9.05651e-01  9.55453e+00 -3.96354e-01 -8.68235e-01 -2.98449e-01  9.18094e-01 -3.73880e-01 -1.31596e-01  2.67251e-03 -3.26163e-01  9.45310e-01
2uy60A0B_12      3.38461e-03  5.68199e-01  2.64633e-01  1.38225e-01  7.14286e-02  8.69565e-02  2.76316e-01  2.88555e-01  2.36103e-01  2.28199e-01  9.50000e+01  2.60000e+01  2.16000e+02  1.50000e+02  8.80000e+01  2.30000e+01 -2.87999e+01  9.20571e+00  6.98238e+00 -5.14968e-01 -4.94352e-01 -7.00303e-01 -4.55564e-01 -5.34205e-01  7.12100e-01 -7.26133e-01  6.85742e-01  4.98899e-02
1sgp0E0I_12      3.38446e-03  3.28608e-01  1.89512e-01  1.73259e-01  1.02041e-01  4.76190e-02  6.49297e-01  6.08656e-01  6.53636e-01  2.82446e-01  9.50000e+01  2.60000e+01  1.85000e+02  5.10000e+01  8.60000e+01  2.60000e+01 -1.18072e+01 -1.27978e+01  8.68898e-01  9.55359e-01  1.43270e-01 -2.58385e-01 -1.50273e-01 -5.17345e-01 -8.42480e-01 -2.54376e-01  8.43699e-01 -4.72721e-01
2amu1A2A_12      3.37813e-03  6.72081e-01  2.26506e-01  4.38336e-02  1.02941e-01  0.00000e+00  4.06040e-08  0.00000e+00  1.51049e-01  1.33247e-02  9.50000e+01  2.60000e+01  1.32000e+02  1.32000e+02  9.10000e+01  2.60000e+01  2.43057e+01  3.58251e+00 -6.86621e+00  1.06281e-01 -8.55578e-01  5.06647e-01 -9.84047e-01 -1.63613e-01 -6.98679e-02  1.42672e-01 -4.91139e-01 -8.59318e-01
5hu7A1B1_21      3.37643e-03  4.04358e-01  2.74115e-01  1.80915e-01  1.14286e-01  4.76190e-02  7.22620e-04  9.13581e-02  2.36948e-01  4.59432e-02  9.50000e+01  2.60000e+01  2.56000e+02  2.61000e+02  8.80000e+01  2.60000e+01  2.20186e+01  3.88916e+00 -1.58196e+01 -9.98516e-02 -4.08249e-01  9.07393e-01  9.27235e-01  2.92618e-01  2.33688e-01 -3.60922e-01  8.64701e-01  3.49324e-01
5mqcB2C4_21      3.37336e-03  4.75539e-01  2.03659e-01  7.34109e-02  1.29032e-01  0.00000e+00  3.31511e-03  2.16842e-02  2.78392e-01  4.72178e-02  9.50000e+01  2.60000e+01  2.60000e+02  2.31000e+02  9.50000e+01  2.40000e+01  8.79542e+00 -1.29487e+00  1.40192e+00  7.22495e-01 -6.66114e-01  1.85185e-01 -6.89740e-01 -6.76027e-01  2.59321e-01 -4.75475e-02 -3.15087e-01 -9.47871e-01
6nyqL1C1_12      3.36904e-03  5.95610e-01  2.92321e-01  1.77778e-02  8.82353e-02  2.50000e-01  0.00000e+00  0.00000e+00  1.61022e-01  1.30722e-02  9.50000e+01  2.60000e+01  2.12000e+02  3.19000e+02  8.60000e+01  2.40000e+01 -1.10076e+01  1.84342e+01  3.04302e+00 -4.18428e-01  9.01697e-01 -1.08910e-01  8.33633e-01  3.33684e-01 -4.40126e-01 -3.60518e-01 -2.74952e-01 -8.91307e-01
1uwx0A0H_21      3.36762e-03  5.21118e-01  2.23367e-01  2.86564e-01  1.92308e-02  0.00000e+00  3.54704e-01  3.68698e-01  1.23008e-01  3.34217e-01  9.50000e+01  2.60000e+01  2.18000e+02  5.70000e+01  8.60000e+01  2.20000e+01 -2.47907e+01 -1.11401e+01  1.17854e+01 -7.77033e-01 -5.82788e-01 -2.37860e-01  5.24103e-01 -3.89721e-01 -7.57254e-01  3.48619e-01 -7.13075e-01  6.08267e-01
4hlzD1J1_21      3.35873e-03  5.94512e-01  2.50671e-01  1.71429e-01  6.66667e-02  0.00000e+00  5.11623e-03  1.09804e-01  1.67706e-01  6.10303e-02  9.50000e+01  2.60000e+01  2.12000e+02  1.70000e+02  8.70000e+01  2.50000e+01 -6.67599e+00  3.10533e+01  2.79930e+01  4.67659e-01  6.55197e-01 -5.93305e-01 -4.54373e-01  7.53950e-01  4.74451e-01  7.58182e-01  4.77006e-02  6.50296e-01
5gxxA1B1_12      3.33931e-03  5.81586e-01  2.64207e-01  1.29288e-01  2.94118e-02  8.69565e-02  4.56384e-06  6.93688e-02  1.74674e-01  1.77570e-02  9.50000e+01  2.60000e+01  6.00000e+02  5.99000e+02  9.20000e+01  2.60000e+01  9.78514e+00  2.63347e+01  1.35428e+00 -6.56421e-01 -6.94179e-01 -2.95343e-01 -4.17342e-02 -3.57482e-01  9.32987e-01 -7.53240e-01  6.24758e-01  2.05687e-01
1qpp0A0B_21      3.32918e-03  6.32255e-01  3.28067e-01  1.23457e-02  3.77358e-02  0.00000e+00  7.02527e-10  0.00000e+00  1.60027e-01  1.52923e-02  9.50000e+01  2.60000e+01  2.12000e+02  2.07000e+02  8.60000e+01  2.10000e+01 -9.41194e+00  2.60404e+01  8.84379e+00  8.00515e-01  5.91428e-01 -9.68977e-02  5.74382e-01 -7.10970e-01  4.05719e-01  1.71062e-01 -3.80440e-01 -9.08847e-01
2qt71A2B_21      3.30804e-03  3.26763e-01  1.80766e-01  2.05882e-01  6.81818e-02  9.52381e-02  3.79260e-03  2.52271e-02  2.04732e-01  2.52042e-02  9.50000e+01  2.60000e+01  9.10000e+01  8.90000e+01  7.10000e+01  2.20000e+01  2.06781e+00  1.13246e+01  2.04025e+01 -6.72545e-01 -6.36027e-01 -3.78355e-01  7.11951e-01 -6.95610e-01 -9.61864e-02 -2.02010e-01 -3.34060e-01  9.20650e-01
